0.008607338172643328,0.21837150685041856,2.139327702352336,0.9774061290326032,-0.01189704757430649,0.06295638275319097,0.20142545285824903,1601547107,302004814,6343,0
0.008581889354565076,0.21823577645331993,2.1364730746270357,0.9775351444446286,-0.012594451396995656,0.05914554039665505,0.2019114316248974,1601547107,335362673,6344,1
0.008809024201286118,0.21756667378798375,2.1310101914823507,0.9756842581685473,-0.01219233227232431,0.06553348054136057,0.20879879866509707,1601547107,368720770,6345,2
0.008763360901680365,0.2178699695977835,2.1332574414925065,0.9768264594291358,-0.01253633049806425,0.06066153840722445,0.2048733421771878,1601547107,402078629,6346,3
0.008742260328978999,0.21781695755035319,2.1336163172972484,0.9769038640684321,-0.012502648317202754,0.06425402149037027,0.20340586244141973,1601547107,435436487,6347,4
0.008590028894149122,0.21812816086161485,2.135322095413957,0.9772281400834046,-0.01168306990607084,0.06220931659947236,0.2025306619623962,1601547107,468794346,6348,5
0.00868923149459651,0.21833702820078013,2.1380220314488194,0.9770155366676074,-0.01103687304610985,0.062378486360093785,0.20353808730283088,1601547107,502152205,6349,6
0.008639538781913921,0.2173523981852688,2.129273365510203,0.976271218119409,-0.012233783960059396,0.06537734455280762,0.20608407512684596,1601547107,535510302,6350,7
0.008600802036279746,0.21839490273096093,2.1387134289763545,0.9772504965251325,-0.011848116264112488,0.05932624751040729,0.2032768691679112,1601547107,568868160,6351,8
0.008516888094124837,0.21815251646510628,2.13502803398125,0.9771979031101464,-0.011810215470464762,0.06415668618145602,0.20206112091614334,1601547107,602226019,6352,9
0.008561363428371094,0.21819959451818657,2.1378294652368335,0.9776763229267564,-0.01134641569331226,0.05954480658143014,0.20118320617912275,1601547107,635583878,6353,10
0.008568290546956039,0.21785283321699084,2.1332771358607303,0.9772627302958907,-0.011443162277723032,0.06328125642167874,0.20204477869373602,1601547107,668941498,6354,11
0.008787701394676562,0.21741468609379885,2.1280722754997874,0.9753298014365808,-0.012014018293667302,0.06636549747112977,0.21019767491465943,1601547107,702300072,6355,12
0.008556009842226419,0.2186133797069292,2.1395986109714804,0.9776980253695452,-0.011803733370468137,0.06007942916668111,0.20089227276830998,1601547107,735658169,6356,13
0.008553845042879397,0.2182243949706011,2.136047305975442,0.9766939442062771,-0.011185483112525886,0.06376126782768994,0.2046419435094646,1601547107,769016266,6357,14
0.008589318142814559,0.21761525634019308,2.130905854945673,0.977087571452364,-0.012017844623318305,0.062023438649240356,0.2032450299073887,1601547107,802374363,6358,15
0.00852985894716065,0.21799357767746638,2.134514964006706,0.9766072562156142,-0.011940596903560188,0.058583189284901645,0.2065519285453562,1601547107,835732698,6359,16
0.008631257816492635,0.21833506509841905,2.137480504524512,0.9777200158618585,-0.012069448448805581,0.059359814609583575,0.20098336101962427,1601547107,869090796,6360,17
0.008683495787803794,0.2176394577497357,2.131480388433975,0.976532737705676,-0.011169711009998163,0.06621152746297222,0.20463402301677733,1601547107,902448893,6361,18
0.008504121918039823,0.21836481955020298,2.1385228840455404,0.9773034433839832,-0.012426788380526,0.05794099071837661,0.20338730558942975,1601547107,935806990,6362,19
0.008666397168928962,0.21757177299937425,2.1310288248636375,0.9759658191568286,-0.012573547285234363,0.06205481142305729,0.2085229630651149,1601547107,969165325,6363,20
