187,-0.3197884262
188,-0.3193933964
189,-0.319195807
186,-0.3176657557
193,-0.3143743575
191,-0.3124413788
192,-0.3124413788
190,-0.3122455776
185,-0.3116549253
184,-0.3058514595
194,-0.3015861213
183,-0.3008012772
182,-0.2901700735
181,-0.2882456779
195,-0.2798378468
180,-0.2774679959
670,-0.2672584355
671,-0.2672584355
178,-0.263964206
179,-0.2620245516
177,-0.2616357505
668,-0.254460305
669,-0.254460305
667,-0.25251472
672,-0.2521042228
674,-0.2520974576
673,-0.2499726415
196,-0.2483638227
675,-0.2455162108
176,-0.2443778962
290,-0.2441302687
666,-0.2416211367
291,-0.2377214283
665,-0.2373533249
199,-0.2370887697
292,-0.2334817946
664,-0.2330974489
200,-0.2326053232
663,-0.2309687436
198,-0.2308635265
676,-0.2281954288
175,-0.2270692438
174,-0.2249280065
197,-0.22251454
677,-0.2218379527
678,-0.2176006585
662,-0.2162598372
679,-0.2154713124
285,-0.2123796344
201,-0.2112423033
680,-0.21123074
289,-0.2102228999
681,-0.2069953829
661,-0.2056546211
288,-0.2040291429
286,-0.2038324326
287,-0.2038324326
117,-0.2028831393
202,-0.1965343505
173,-0.1948245019
118,-0.1941592395
119,-0.1920339316
660,-0.1906186342
120,-0.1898949593
682,-0.1857911199
659,-0.1736607552
203,-0.1721688062
121,-0.1685862094
284,-0.1676009744
683,-0.1666343659
293,-0.1654597521
294,-0.1548186839
295,-0.1548186839
172,-0.1542816609
684,-0.1538879871
296,-0.1505731493
283,-0.1486006826
297,-0.1462984532
171,-0.1434056312
685,-0.1368608773
116,-0.1350156069
122,-0.1324011087
299,-0.129107669
1811,-0.1280633062
298,-0.1271793693
1812,-0.1259487122
282,-0.1248005331
1810,-0.124215439
300,-0.1227480918
1809,-0.1203689128
1806,-0.1186289117
301,-0.1184707507
1808,-0.1184436381
170,-0.1175167859
302,-0.1165286377
1807,-0.1165182889
1804,-0.1147873253
1805,-0.1147873253
303,-0.114390403
281,-0.1141017228
686,-0.113769792
304,-0.1101216152
280,-0.1074984446
123,-0.1071666107
115,-0.102755785
169,-0.1024924442
305,-0.1015848368
279,-0.1012605801
112,-0.0988612399
687,-0.0951874405
306,-0.0951828808
114,-0.0944146961
124,-0.0922762081
113,-0.0922755897
278,-0.0883772969
307,-0.0848648772
125,-0.0837645158
569,-0.0802302957
126,-0.0795063078
204,-0.0785648823
570,-0.078112945
571,-0.078112945
277,-0.0776398554
572,-0.076004602
573,-0.076004602
368,-0.0754647255
308,-0.0726287588
688,-0.0725811645
367,-0.0714654848
276,-0.071194604
205,-0.0704196244
369,-0.0702498779
568,-0.0701181516
272,-0.0690468252
370,-0.0683368072
373,-0.0679485351
361,-0.0678589642
378,-0.067765601
379,-0.0675703436
364,-0.0674687326
365,-0.0674687326
366,-0.0674687326
275,-0.0669135824
127,-0.0669084862
273,-0.0668995455
309,-0.0666216686
371,-0.0662335083
374,-0.0660377964
375,-0.0660377964
376,-0.0660377964
355,-0.065866895
356,-0.065866895
362,-0.0655552968
382,-0.0654833466
363,-0.0653615072
380,-0.0650834069
274,-0.0647618026
372,-0.0641226098
377,-0.063924782
567,-0.0638218001
383,-0.0637719557
360,-0.0636589155
381,-0.0627929643
168,-0.061632812
357,-0.0601278394
566,-0.0596302301
827,-0.0594416261
824,-0.0594095029
384,-0.0593760349
826,-0.0574935339
314,-0.0565082878
271,-0.0563706607
828,-0.0551544465
829,-0.0551544465
310,-0.0548024699
315,-0.0543846264
270,-0.0540279634
359,-0.0537744388
822,-0.0533859655
825,-0.0532039218
823,-0.0531879105
1756,-0.0531828851
830,-0.0530148856
206,-0.0528428257
313,-0.0526569746
831,-0.0508806854
312,-0.0507254936
358,-0.0501820967
269,-0.0478006899
268,-0.0476018339
311,-0.0468710363
832,-0.0465990901
833,-0.0464036465
834,-0.0464036465
385,-0.0454458855
316,-0.04493412
1755,-0.043061994
565,-0.0430305749
820,-0.0426311158
821,-0.0426311158
1758,-0.041596394
1754,-0.0398175903
1753,-0.039074488
317,-0.0389211066
564,-0.0386346392
574,-0.0383776352
442,-0.0382224619
634,-0.0379703082
630,-0.0379544944
835,-0.037939433
267,-0.0369000211
128,-0.0363856517
819,-0.0363788381
386,-0.0359008908
631,-0.0358563326
632,-0.0358563326
633,-0.0358563326
629,-0.0358520485
627,-0.0358437896
836,-0.0358232073
837,-0.0358232073
1763,-0.0347204544
1762,-0.0341700055
817,-0.0339932777
628,-0.0337529853
838,-0.0336943045
443,-0.0328817219
266,-0.0328148268
1757,-0.0323379934
626,-0.0318444148
563,-0.0304016061
444,-0.0300202742
129,-0.0299592428
818,-0.0296996403
387,-0.0295957029
839,-0.0294409506
130,-0.0278229192
131,-0.0274308734
1764,-0.0271950401
207,-0.0270570349
132,-0.0253081266
318,-0.0251657963
462,-0.0245993882
265,-0.02425256
1752,-0.0236235876
816,-0.023434801
1759,-0.0230190326
456,-0.0229120292
457,-0.0229120292
458,-0.0229120292
445,-0.0227666628
461,-0.0227013323
464,-0.022692373
465,-0.022692373
466,-0.022498684
467,-0.022498684
468,-0.022498684
446,-0.0221837405
562,-0.0220001675
625,-0.021351086
459,-0.0208100509
460,-0.0208100509
463,-0.0205900986
469,-0.0203978568
470,-0.0203978568
471,-0.0203978568
472,-0.0203978568
473,-0.0203978568
474,-0.0203978568
476,-0.0202046577
263,-0.0197729487
264,-0.0197729487
449,-0.0194996838
451,-0.0193068124
452,-0.0193068124
453,-0.0193068124
454,-0.0193068124
624,-0.0190508254
455,-0.0189187359
840,-0.0184449665
475,-0.0183089059
486,-0.0181273334
477,-0.0181271974
478,-0.0181271974
479,-0.0181271974
480,-0.0181271974
481,-0.0181271974
482,-0.0181271974
483,-0.0181271974
1760,-0.0180043485
450,-0.0174039826
133,-0.0170018375
167,-0.0168118495
1766,-0.0165915191
575,-0.0165540799
503,-0.016048694
484,-0.0160410553
485,-0.0160410553
487,-0.0160400812
488,-0.0160400812
489,-0.0160400812
490,-0.0160400812
491,-0.0160400812
492,-0.0160400812
493,-0.0160400812
494,-0.0160400812
495,-0.0160400812
496,-0.0160400812
497,-0.0160400812
498,-0.0160400812
499,-0.0160400812
559,-0.0158719309
560,-0.0158719309
561,-0.0158719309
520,-0.0158647988
521,-0.0158647988
522,-0.0158647988
523,-0.0158647988
524,-0.0158647988
525,-0.0158647988
526,-0.0158647988
527,-0.0158647988
528,-0.0158647988
529,-0.0158647988
530,-0.0158647988
531,-0.0158647988
532,-0.0158647988
533,-0.0158647988
534,-0.0158647988
535,-0.0158647988
536,-0.0158647988
554,-0.0158608649
555,-0.0158608649
556,-0.0158608649
512,-0.01585689
513,-0.01585689
514,-0.01585689
515,-0.01585689
516,-0.01585689
517,-0.01585689
518,-0.01585689
508,-0.0158552788
509,-0.0158552788
510,-0.0158552788
538,-0.0158521608
539,-0.0158521608
540,-0.0158521608
545,-0.0158517528
546,-0.0158517528
542,-0.0158512089
543,-0.0158512089
447,-0.0157087091
544,-0.0156558584
1765,-0.0144845527
504,-0.0139619121
505,-0.0139619121
506,-0.0139619121
507,-0.0139619121
