1.000000000000000000e+00,5.443777423352003098e-03,4.082181956619024277e-03
2.000000000000000000e+00,4.341525956988334656e-03,4.009831696748733521e-03
3.000000000000000000e+00,4.215288907289505005e-03,3.801285987719893456e-03
4.000000000000000000e+00,4.108553752303123474e-03,3.735895501449704170e-03
5.000000000000000000e+00,4.069630987942218781e-03,3.711371449753642082e-03
6.000000000000000000e+00,3.991607576608657837e-03,3.768672468140721321e-03
7.000000000000000000e+00,3.931612242013216019e-03,3.674147650599479675e-03
8.000000000000000000e+00,3.901711432263255119e-03,3.609445411711931229e-03
9.000000000000000000e+00,3.857050789520144463e-03,3.691446734592318535e-03
1.000000000000000000e+01,3.807742148637771606e-03,3.499032696709036827e-03
1.100000000000000000e+01,3.781171282753348351e-03,3.459717147052288055e-03
1.200000000000000000e+01,3.750783856958150864e-03,3.461766755208373070e-03
1.300000000000000000e+01,3.720180364325642586e-03,3.492498304694890976e-03
1.400000000000000000e+01,3.703578142449259758e-03,3.370232414454221725e-03
1.500000000000000000e+01,3.703378839418292046e-03,3.416778054088354111e-03
1.600000000000000000e+01,3.648076439276337624e-03,3.482239088043570518e-03
1.700000000000000000e+01,3.617647103965282440e-03,3.351238090544939041e-03
1.800000000000000000e+01,3.589042462408542633e-03,3.325015539303421974e-03
1.900000000000000000e+01,3.549236105754971504e-03,3.356731263920664787e-03
2.000000000000000000e+01,3.469560062512755394e-03,3.536238335072994232e-03
2.100000000000000000e+01,3.465134184807538986e-03,3.549310378730297089e-03
2.200000000000000000e+01,3.449215320870280266e-03,3.263392020016908646e-03
2.300000000000000000e+01,3.392343875020742416e-03,3.271181136369705200e-03
2.400000000000000000e+01,3.385770833119750023e-03,3.276166273280978203e-03
2.500000000000000000e+01,3.349817590788006783e-03,3.196209436282515526e-03
2.600000000000000000e+01,3.328738734126091003e-03,3.247645916417241096e-03
2.700000000000000000e+01,3.270923858508467674e-03,3.181669162586331367e-03
2.800000000000000000e+01,3.256305586546659470e-03,3.086838638409972191e-03
2.900000000000000000e+01,3.223181935027241707e-03,3.091960912570357323e-03
3.000000000000000000e+01,3.234020899981260300e-03,3.130081342533230782e-03
3.100000000000000000e+01,3.244557650759816170e-03,3.086814424023032188e-03
3.200000000000000000e+01,3.225503722205758095e-03,3.112653968855738640e-03
3.300000000000000000e+01,3.215825185179710388e-03,3.116702195256948471e-03
3.400000000000000000e+01,3.170552430674433708e-03,3.132304176688194275e-03
3.500000000000000000e+01,3.164526540786027908e-03,3.159804502502083778e-03
3.600000000000000000e+01,3.134953556582331657e-03,3.166192211210727692e-03
3.700000000000000000e+01,3.166430629789829254e-03,3.082922659814357758e-03
3.800000000000000000e+01,3.125756746158003807e-03,3.051668405532836914e-03
3.900000000000000000e+01,3.126067807897925377e-03,3.153436584398150444e-03
4.000000000000000000e+01,3.130399156361818314e-03,3.274456597864627838e-03
4.100000000000000000e+01,3.094224026426672935e-03,3.007449209690093994e-03
4.200000000000000000e+01,3.061360679566860199e-03,2.999467076733708382e-03
4.300000000000000000e+01,3.066644305363297462e-03,3.061438677832484245e-03
4.400000000000000000e+01,3.035204950720071793e-03,2.933485433459281921e-03
4.500000000000000000e+01,3.071191022172570229e-03,2.917643403634428978e-03
4.600000000000000000e+01,2.976577263325452805e-03,2.931290306150913239e-03
4.700000000000000000e+01,2.911655930802226067e-03,2.776700537651777267e-03
4.800000000000000000e+01,2.868651179596781731e-03,2.736379159614443779e-03
4.900000000000000000e+01,2.808986930176615715e-03,2.809120342135429382e-03
5.000000000000000000e+01,2.833046019077301025e-03,2.738607116043567657e-03
5.100000000000000000e+01,2.795185660943388939e-03,2.746141981333494186e-03
5.200000000000000000e+01,2.765203360468149185e-03,2.634171629324555397e-03
5.300000000000000000e+01,2.741812961176037788e-03,2.628408838063478470e-03
5.400000000000000000e+01,2.744266064837574959e-03,2.615312114357948303e-03
5.500000000000000000e+01,2.724732970818877220e-03,2.586001297459006310e-03
5.600000000000000000e+01,2.683569211512804031e-03,2.647373592481017113e-03
5.700000000000000000e+01,2.687105210497975349e-03,2.573887584730982780e-03
5.800000000000000000e+01,2.700367011129856110e-03,2.654497046023607254e-03
5.900000000000000000e+01,2.663195831701159477e-03,2.583492081612348557e-03
6.000000000000000000e+01,2.642050385475158691e-03,2.549329772591590881e-03
6.100000000000000000e+01,2.639355370774865150e-03,2.896225312724709511e-03
6.200000000000000000e+01,2.636592835187911987e-03,2.617417601868510246e-03
6.300000000000000000e+01,2.656551310792565346e-03,2.628767630085349083e-03
6.400000000000000000e+01,2.622317522764205933e-03,2.464934485033154488e-03
6.500000000000000000e+01,2.596448408439755440e-03,2.470229286700487137e-03
6.600000000000000000e+01,2.569799777120351791e-03,2.449072664603590965e-03
6.700000000000000000e+01,2.568623516708612442e-03,2.507222816348075867e-03
6.800000000000000000e+01,2.589792013168334961e-03,2.442412776872515678e-03
6.900000000000000000e+01,2.594645135104656219e-03,2.429124899208545685e-03
7.000000000000000000e+01,2.567188348621129990e-03,2.490510232746601105e-03
7.100000000000000000e+01,2.532265381887555122e-03,2.519361907616257668e-03
7.200000000000000000e+01,2.529687713831663132e-03,2.415012335404753685e-03
7.300000000000000000e+01,2.542299218475818634e-03,2.519585192203521729e-03
7.400000000000000000e+01,2.487620571628212929e-03,2.492468338459730148e-03
7.500000000000000000e+01,2.509171608835458755e-03,2.397749805822968483e-03
7.600000000000000000e+01,2.502348041161894798e-03,2.429347485303878784e-03
7.700000000000000000e+01,2.507511293515563011e-03,2.469250932335853577e-03
7.800000000000000000e+01,2.531973179429769516e-03,2.559737768024206161e-03
7.900000000000000000e+01,2.494633896276354790e-03,2.396419178694486618e-03
8.000000000000000000e+01,2.529504708945751190e-03,2.398685319349169731e-03
8.100000000000000000e+01,2.498940331861376762e-03,2.462838077917695045e-03
8.200000000000000000e+01,2.525158692151308060e-03,2.470447914674878120e-03
8.300000000000000000e+01,2.490922575816512108e-03,2.407551277428865433e-03
8.400000000000000000e+01,2.486186102032661438e-03,2.395678777247667313e-03
8.500000000000000000e+01,2.485394245013594627e-03,2.402061363682150841e-03
8.600000000000000000e+01,2.461216645315289497e-03,2.350853756070137024e-03
8.700000000000000000e+01,2.478905254974961281e-03,2.571601187810301781e-03
8.800000000000000000e+01,2.494468120858073235e-03,2.364485757425427437e-03
8.900000000000000000e+01,2.449686173349618912e-03,2.413806272670626640e-03
9.000000000000000000e+01,2.494903514161705971e-03,2.527517732232809067e-03
9.100000000000000000e+01,2.471893560141324997e-03,2.602486871182918549e-03
9.200000000000000000e+01,2.520951908081769943e-03,2.399595454335212708e-03
9.300000000000000000e+01,2.428779378533363342e-03,2.371356822550296783e-03
9.400000000000000000e+01,2.442222554236650467e-03,2.386345993727445602e-03
9.500000000000000000e+01,2.442688215523958206e-03,2.320757368579506874e-03
9.600000000000000000e+01,2.429102314636111259e-03,2.307918854057788849e-03
9.700000000000000000e+01,2.460544696077704430e-03,2.623185282573103905e-03
9.800000000000000000e+01,2.418685704469680786e-03,2.305436180904507637e-03
9.900000000000000000e+01,2.413802081719040871e-03,2.404375467449426651e-03
1.000000000000000000e+02,2.438747789710760117e-03,2.396524883806705475e-03
1.010000000000000000e+02,2.426996594294905663e-03,2.350057475268840790e-03
1.020000000000000000e+02,2.443345496430993080e-03,2.327609807252883911e-03
1.030000000000000000e+02,2.418929012492299080e-03,2.305964007973670959e-03
1.040000000000000000e+02,2.394013339653611183e-03,2.486364217475056648e-03
1.050000000000000000e+02,2.389434725046157837e-03,2.339720726013183594e-03
1.060000000000000000e+02,2.395782619714736938e-03,2.394422888755798340e-03
1.070000000000000000e+02,2.391498535871505737e-03,2.344772685319185257e-03
1.080000000000000000e+02,2.398474607616662979e-03,2.340401755645871162e-03
1.090000000000000000e+02,2.405005041509866714e-03,2.287979703396558762e-03
1.100000000000000000e+02,2.387860091403126717e-03,2.331384690478444099e-03
1.110000000000000000e+02,2.396293450146913528e-03,2.352475887164473534e-03
1.120000000000000000e+02,2.388639375567436218e-03,2.307426184415817261e-03
1.130000000000000000e+02,2.363735809922218323e-03,2.280995482578873634e-03
1.140000000000000000e+02,2.400937955826520920e-03,2.320635598152875900e-03
1.150000000000000000e+02,2.396100666373968124e-03,2.275238744914531708e-03
1.160000000000000000e+02,2.384254243224859238e-03,2.285638824105262756e-03
1.170000000000000000e+02,2.393825910985469818e-03,2.376021584495902061e-03
1.180000000000000000e+02,2.380785066634416580e-03,2.277056919410824776e-03
1.190000000000000000e+02,2.376188756898045540e-03,2.298690378665924072e-03
1.200000000000000000e+02,2.374182455241680145e-03,2.331248484551906586e-03
1.210000000000000000e+02,2.366357482969760895e-03,2.290933625772595406e-03
1.220000000000000000e+02,2.356085460633039474e-03,2.312449272722005844e-03
1.230000000000000000e+02,2.353332471102476120e-03,2.294403733685612679e-03
1.240000000000000000e+02,2.362081315368413925e-03,2.260468434542417526e-03
1.250000000000000000e+02,2.385902684181928635e-03,2.245606621727347374e-03
1.260000000000000000e+02,2.363421721383929253e-03,2.343497471883893013e-03
1.270000000000000000e+02,2.344728680327534676e-03,2.322326181456446648e-03
1.280000000000000000e+02,2.344362204894423485e-03,2.295485930517315865e-03
1.290000000000000000e+02,2.346987603232264519e-03,2.319883555173873901e-03
1.300000000000000000e+02,2.330754185095429420e-03,2.263990463688969612e-03
1.310000000000000000e+02,2.341290004551410675e-03,2.361612860113382339e-03
1.320000000000000000e+02,2.360438928008079529e-03,2.282744506374001503e-03
1.330000000000000000e+02,2.356446348130702972e-03,2.249804558232426643e-03
1.340000000000000000e+02,2.336495788767933846e-03,2.310767769813537598e-03
1.350000000000000000e+02,2.352964365854859352e-03,2.282958710566163063e-03
1.360000000000000000e+02,2.350335242226719856e-03,2.324690576642751694e-03
1.370000000000000000e+02,2.355510601773858070e-03,2.365357941016554832e-03
1.380000000000000000e+02,2.347677247598767281e-03,2.305983565747737885e-03
1.390000000000000000e+02,2.360115293413400650e-03,2.367642242461442947e-03
1.400000000000000000e+02,2.318280981853604317e-03,2.338950289413332939e-03
1.410000000000000000e+02,2.353461459279060364e-03,2.389483619481325150e-03
1.420000000000000000e+02,2.343012019991874695e-03,2.357211429625749588e-03
1.430000000000000000e+02,2.326824935153126717e-03,2.355084521695971489e-03
1.440000000000000000e+02,2.335785422474145889e-03,2.374818548560142517e-03
1.450000000000000000e+02,2.321523847058415413e-03,2.400197088718414307e-03
1.460000000000000000e+02,2.317565958946943283e-03,2.266898052766919136e-03
1.470000000000000000e+02,2.320239553228020668e-03,2.236742759123444557e-03
1.480000000000000000e+02,2.312967786565423012e-03,2.281316323205828667e-03
1.490000000000000000e+02,2.350143622606992722e-03,2.272150246426463127e-03
1.500000000000000000e+02,2.288013231009244919e-03,2.225008327513933182e-03
1.510000000000000000e+02,2.331242896616458893e-03,2.283688168972730637e-03
1.520000000000000000e+02,2.298640087246894836e-03,2.298051724210381508e-03
1.530000000000000000e+02,2.312205499038100243e-03,2.267108764499425888e-03
1.540000000000000000e+02,2.310423878952860832e-03,2.219772664830088615e-03
1.550000000000000000e+02,2.357604447752237320e-03,2.225368982180953026e-03
1.560000000000000000e+02,2.319289138540625572e-03,2.218989655375480652e-03
1.570000000000000000e+02,2.297393977642059326e-03,2.439704025164246559e-03
1.580000000000000000e+02,2.323463791981339455e-03,2.227352932095527649e-03
1.590000000000000000e+02,2.322992542758584023e-03,2.232769737020134926e-03
1.600000000000000000e+02,2.264725975692272186e-03,2.255955943837761879e-03
1.610000000000000000e+02,2.272445242851972580e-03,2.344050211831927299e-03
1.620000000000000000e+02,2.336672740057110786e-03,2.201958792284131050e-03
1.630000000000000000e+02,2.301912289112806320e-03,2.342153107747435570e-03
1.640000000000000000e+02,2.317687729373574257e-03,2.243745140731334686e-03
1.650000000000000000e+02,2.296024234965443611e-03,2.252188744023442268e-03
1.660000000000000000e+02,2.295808400958776474e-03,2.317062346264719963e-03
1.670000000000000000e+02,2.308723516762256622e-03,2.223601331934332848e-03
1.680000000000000000e+02,2.277248771861195564e-03,2.458117203786969185e-03
1.690000000000000000e+02,2.313598291948437691e-03,2.247678581625223160e-03
1.700000000000000000e+02,2.265916671603918076e-03,2.274391939863562584e-03
1.710000000000000000e+02,2.281025052070617676e-03,2.209757221862673759e-03
1.720000000000000000e+02,2.286051865667104721e-03,2.318500075489282608e-03
1.730000000000000000e+02,2.294163918122649193e-03,2.249966142699122429e-03
1.740000000000000000e+02,2.290214877575635910e-03,2.213022904470562935e-03
1.750000000000000000e+02,2.305364934727549553e-03,2.212534425780177116e-03
1.760000000000000000e+02,2.300574677065014839e-03,2.323065418750047684e-03
1.770000000000000000e+02,2.263956703245639801e-03,2.238849410787224770e-03
1.780000000000000000e+02,2.280781976878643036e-03,2.260724781081080437e-03
1.790000000000000000e+02,2.276790328323841095e-03,2.285106806084513664e-03
1.800000000000000000e+02,2.270948607474565506e-03,2.257460728287696838e-03
1.810000000000000000e+02,2.256678650155663490e-03,2.342129126191139221e-03
1.820000000000000000e+02,2.279663691297173500e-03,2.253630198538303375e-03
1.830000000000000000e+02,2.269357908517122269e-03,2.275134203955531120e-03
1.840000000000000000e+02,2.276455517858266830e-03,2.268209820613265038e-03
1.850000000000000000e+02,2.288926625624299049e-03,2.228308701887726784e-03
1.860000000000000000e+02,2.272499958053231239e-03,2.204851945862174034e-03
1.870000000000000000e+02,2.255245577543973923e-03,2.258857246488332748e-03
1.880000000000000000e+02,2.267245436087250710e-03,2.172829350456595421e-03
1.890000000000000000e+02,2.273564925417304039e-03,2.259837929159402847e-03
1.900000000000000000e+02,2.244861098006367683e-03,2.229242352768778801e-03
1.910000000000000000e+02,2.279363572597503662e-03,2.192928921431303024e-03
1.920000000000000000e+02,2.312314929440617561e-03,2.292308257892727852e-03
1.930000000000000000e+02,2.288889838382601738e-03,2.172924345359206200e-03
1.940000000000000000e+02,2.264325506985187531e-03,2.180117648094892502e-03
1.950000000000000000e+02,2.242613816633820534e-03,2.191990381106734276e-03
1.960000000000000000e+02,2.259958069771528244e-03,2.394704148173332214e-03
1.970000000000000000e+02,2.250796649605035782e-03,2.258445834740996361e-03
1.980000000000000000e+02,2.244234317913651466e-03,2.169904299080371857e-03
1.990000000000000000e+02,2.284165471792221069e-03,2.238251036033034325e-03
2.000000000000000000e+02,2.237474313005805016e-03,2.365826629102230072e-03
